SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
52003265,7510202,D01,6.6,,7.2,5.75,,,,,,,5
48026041,7810201,D01,6.0,,6.6,7.75,,,,,,,4
2067256,7540106,D07,,,7.4,9.0,,,,,6.8,,7
48025200,7510401,A00,,,,5.5,,,,6.25,6.6,,6
44006474,7810201,A01,,,8.6,8.2,,,,6.75,,,4
49009583,7850101,A00,,,,5.75,,,,5.5,7.0,,7
42012669,7340123,D01,5.6,,6.4,7.0,,,,,,,3
49008022,7340101,D01,8.0,,8.0,7.6,,,,,,,1
2071763,7420201,A00,,,,7.5,,,,6.75,7.8,,7
2077990,7420201,B00,,,,6.0,,,,,8.0,5.75,7
2060937,7480201,A01,,,9.2,8.0,,,,7.25,,,0
44006088,7480201,D01,6.0,,8.2,7.0,,,,,,,0
48011987,7510401,A00,,,,5.0,,,,6.5,6.8,,6
37012359,7480202,D01,6.2,,7.4,8.25,,,,,,,0
52010557,7540101,B00,,,,8.2,,,,,7.75,8.25,7
37006506,7510303,A00,,,,5.5,,,,7.0,7.0,,5
37014394,7340115,A01,,,7.6,7.25,,,,7.2,,,1
2047406,7340201,D01,7.75,,8.6,6.8,,,,,,,2
50011507,7420201,D07,,,8.2,8.25,,,,,7.0,,7
2071365,7340115,A00,,,,7.75,,,,7.75,8.0,,1
2021976,7340122,D01,8.0,,6.4,7.75,,,,,,,1
55000376,7480201,A00,,,,8.2,,,,7.5,7.5,,0
2071093,7510303,A01,,,7.4,6.75,,,,7.8,,,5
2047216,7510301,D01,7.25,,5.8,7.2,,,,,,,5
2062674,7220201,A01,,,7.8,6.0,,,,7.4,,,8
47004220,7220201,D01,7.4,,6.4,8.0,,,,,,,8
52010444,7340123,A00,,,,7.5,,,,6.75,7.8,,3
35004647,7480201,A00,,,,9.2,,,,7.5,8.0,,0
2045446,7480201,A00,,,,8.25,,,,7.75,7.8,,0
35000549,7510203,A00,,,,6.0,,,,7.75,8.2,,5
53004559,7540204,D01,3.6,,4.8,7.5,,,,,,,6
2003252,7480201,A01,,,8.2,7.8,,,,6.75,,,0
37014635,7340120,A00,,,,6.5,,,,7.25,7.6,,1
51015974,7340120,D01,7.6,,7.2,8.75,,,,,,,1
38009533,7480201,A00,,,,8.6,,,,6.5,7.0,,0
63005725,7340129,A00,,,,6.75,,,,7.0,7.6,,7
49011946,7540106,A00,,,,6.4,,,,3.75,7.75,,7
2008829,7380107,D01,7.0,,6.2,7.5,,,,,,,8
38002601,7340115,A01,,,8.8,8.4,,,,7.75,,,1
32006244,7480201,A01,,,7.6,8.4,,,,7.75,,,0
40014050,7340115,A00,,,,7.8,,,,7.25,8.5,,1
2081121,7520115,A00,,,,7.25,,,,7.5,7.2,,6
32002673,7480201,A01,,,8.2,8.75,,,,7.6,,,0
2025213,7340129,A00,,,,7.2,,,,6.5,6.5,,7
2063251,7340115,D01,7.6,,7.6,8.75,,,,,,,1
38014589,7340201,A00,,,,7.75,,,,7.25,7.8,,2
40006911,7340201,D01,8.25,,7.8,7.2,,,,,,,2
39010329,7510401,A00,,,,8.6,,,,5.25,7.0,,6
2008688,7510401,B00,,,,6.0,,,,,5.75,7.6,6
39010453,7380107,D01,7.4,,7.4,7.5,,,,,,,8
2053096,7420201,B00,,,,7.6,,,,,7.25,7.25,7
37013337,7480202,A00,,,,7.5,,,,7.25,8.0,,0
2019806,7340101,D01,8.4,,7.6,7.5,,,,,,,1
2079663,7380107,A00,,,,5.75,,,,7.25,7.0,,8
2036595,7480201,A00,,,,7.0,,,,8.25,7.2,,0
38003424,7480201,A00,,,,7.5,,,,7.0,7.0,,0
45005109,7510401,B00,,,,7.0,,,,,8.0,7.5,6
37010082,7810103,D01,7.6,,6.8,5.75,,,,,,,4
32002057,7480201,D07,,,8.6,7.6,,,,,8.0,,0
2023370,7340120,A00,,,,8.75,,,,7.5,7.8,,1
51014636,7819010,A00,,,,7.25,,,,7.25,7.2,,4
2036951,7220201,D01,8.0,,7.2,7.25,,,,,,,8
4004967,7810103,D15,7.25,7.2,7.5,,,,,,,,4
49011932,7540105,A00,,,,7.5,,,,6.0,8.0,,7
2007754,7340301,A00,,,,7.6,,,,7.25,8.25,,2
2074912,7510303,A00,,,,7.0,,,,6.0,5.0,,5
53008424,7810202,D01,8.25,,8.2,6.6,,,,,,,4
2018425,7510301,A01,,,7.6,6.5,,,,5.6,,,5
47001634,7340115,D01,6.6,,7.6,8.25,,,,,,,1
53012798,7340201,A01,,,8.4,8.4,,,,7.5,,,2
2039327,7540105,A01,,,5.6,5.6,,,,5.75,,,7
2021906,7340201,A00,,,,7.6,,,,8.0,8.0,,2
2068321,7220201,A01,,,9.0,8.2,,,,7.0,,,8
2015346,7540204,D01,6.75,,6.8,7.4,,,,,,,6
2064086,7340201,A00,,,,6.5,,,,8.5,7.6,,2
2069903,7340101,A01,,,8.2,7.8,,,,8.25,,,1
43009199,7510303,D07,,,7.0,6.75,,,,,6.8,,5
54007008,7510203,D01,5.25,,4.8,5.6,,,,,,,5
37005079,7810201,D01,7.6,,5.8,8.0,,,,,,,4
2044662,7340101,D01,8.4,,7.4,6.0,,,,,,,1
37014577,7340115,A01,,,6.8,7.0,,,,8.2,,,1
44003811,7340129,D01,5.6,,6.4,8.0,,,,,,,7
55009639,7220201,A01,,,7.6,7.25,,,,8.6,,,8
37016225,7480201,A00,,,,8.6,,,,7.75,7.25,,0
53005491,7540105,A00,,,,8.4,,,,8.25,8.25,,7
38012144,7480201,D01,5.4,,8.0,8.5,,,,,,,0
37004685,7340101,A00,,,,7.5,,,,8.0,6.8,,1
48030194,7380107,D01,7.0,,6.4,7.4,,,,,,,8
61004775,7340120,A00,,,,8.0,,,,7.75,7.6,,1
2043937,7340122,A00,,,,7.0,,,,7.5,7.8,,1
46008368,7340101,A00,,,,8.2,,,,8.0,7.75,,1
2079967,7480201,D01,8.0,,5.6,7.5,,,,,,,0
2027617,7540106,A00,,,,6.6,,,,7.0,7.5,,7
37013164,7340201,A01,,,8.0,7.5,,,,6.2,,,2
42013243,7380107,A00,,,,7.75,,,,7.0,7.8,,8
2022840,7810201,A01,,,7.6,7.5,,,,7.4,,,4
2071424,7420201,B00,,,,6.6,,,,,5.25,5.25,7
37017107,7340101,D01,6.2,,7.4,8.25,,,,,,,1
35008476,7340101,A01,,,7.4,7.5,,,,7.8,,,1
2045168,7340129,A00,,,,6.8,,,,7.5,7.5,,7
2063013,7510202,A00,,,,6.5,,,,7.5,6.6,,5
37008835,7340129,A00,,,,7.25,,,,6.75,8.0,,7
2042397,7340120,A01,,,8.0,7.75,,,,8.2,,,1
56003992,7340115,D01,7.4,,8.2,8.5,,,,,,,1
2086186,7380107,D01,7.5,,6.4,8.0,,,,,,,8
47009175,7540101,A00,,,,6.75,,,,7.75,7.4,,7
42013949,7420201,A00,,,,6.75,,,,7.5,7.2,,7
53007035,7540101,D07,,,9.0,7.4,,,,,8.0,,7
52011354,7480201,D07,,,8.2,8.5,,,,,7.0,,0
2018157,7510303,A01,,,7.8,6.5,,,,7.4,,,5
49007741,7380107,D01,7.2,,7.0,6.75,,,,,,,8
47009634,7810201,A01,,,7.4,8.0,,,,7.75,,,4
2017479,7480202,A00,,,,6.25,,,,9.0,8.0,,0
37005275,7380107,D15,7.5,5.6,6.75,,,,,,,,8
2071953,7380107,D01,6.25,,8.0,7.8,,,,,,,8
43009538,7540101,A00,,,,8.6,,,,7.75,7.25,,7
2006777,7510301,D01,7.0,,6.0,6.4,,,,,,,5
2068005,7510203,A00,,,,6.6,,,,5.75,5.75,,5
50009111,7340201,A00,,,,8.0,,,,8.0,7.8,,2
2022427,7340201,A00,,,,8.8,,,,7.75,8.75,,2
2019917,7380107,D15,6.0,7.8,6.25,,,,,,,,8
39006548,7510202,A00,,,,7.4,,,,6.75,7.25,,5
48030031,7340201,D01,7.5,,8.2,8.4,,,,,,,2
2023600,7819009,A01,,,6.0,6.25,,,,6.8,,,4
2045018,7340115,D01,7.25,,9.2,8.2,,,,,,,1
2078707,7819010,A00,,,,6.0,,,,7.25,7.6,,4
45005393,7340115,D01,6.2,,7.0,9.0,,,,,,,1
2036509,7340301,A00,,,,7.75,,,,8.0,7.8,,2
40015716,7810201,D01,5.2,,7.0,7.0,,,,,,,4
2046447,7340115,D01,7.8,,8.6,8.0,,,,,,,1
2008905,7340123,D01,8.0,,4.4,7.6,,,,,,,3
22000497,7540101,A00,,,,7.25,,,,7.75,7.6,,7
49009506,7340101,A00,,,,7.5,,,,7.0,7.0,,1
43003208,7380107,D01,6.2,,6.8,8.25,,,,,,,8
2014743,7540105,B00,,,,6.0,,,,,6.75,6.4,7
2028452,7510303,D01,4.5,,7.8,6.2,,,,,,,5
2065260,7480201,D07,,,8.4,7.5,,,,,7.8,,0
46006916,7340301,A00,,,,7.6,,,,7.0,8.0,,2
61000436,7380107,D01,6.5,,7.6,7.8,,,,,,,8
2017667,7340201,A00,,,,8.0,,,,6.25,6.8,,2
2065065,7460108,D01,6.6,,7.4,8.5,,,,,,,0
35008191,7420201,B00,,,,6.75,,,,,6.5,6.2,7
45003561,7340301,A00,,,,6.75,,,,5.75,8.0,,2
60000152,7810201,D01,8.0,,7.8,6.8,,,,,,,4
47005446,7340205,A00,,,,7.25,,,,7.75,6.6,,2
2017203,7510202,A00,,,,5.75,,,,7.75,7.2,,5
40003421,7340122,A00,,,,7.25,,,,8.25,8.0,,1
49012746,7340129,A00,,,,7.25,,,,7.75,7.0,,7
30003921,7540101,B00,,,,8.5,,,,,8.0,7.4,7
44004197,7480201,A00,,,,7.25,,,,8.0,9.2,,0
54011123,7340301,D01,4.8,,6.8,9.0,,,,,,,2
2041907,7340115,A01,,,8.0,7.8,,,,8.25,,,1
46007864,7480202,D01,6.5,,4.4,7.2,,,,,,,0
53015502,7510303,A00,,,,8.0,,,,6.25,7.25,,5
2063192,7480202,A00,,,,7.5,,,,8.25,7.2,,0
2030223,7810202,D15,7.0,4.2,7.25,,,,,,,,4
53008965,7340201,A00,,,,7.2,,,,8.25,8.25,,2
63003396,7480201,D01,6.25,,8.0,7.6,,,,,,,0
43004306,7340301,D01,7.5,,7.8,6.8,,,,,,,2
56009453,7510202,A00,,,,6.2,,,,4.5,6.25,,5
39004484,7220201,D01,7.2,,6.8,7.25,,,,,,,8
2016414,7340205,D01,6.6,,5.6,6.5,,,,,,,2
48025921,7340301,A00,,,,6.0,,,,7.25,7.4,,2
2064485,7810103,D15,6.75,7.4,6.5,,,,,,,,4
37010277,7340120,A01,,,7.6,7.75,,,,7.8,,,1
2043046,7540101,A01,,,7.8,8.0,,,,6.6,,,7
2031438,7480201,D01,6.5,,9.0,8.2,,,,,,,0
2086304,7510301,D01,6.0,,4.6,6.6,,,,,,,5
39005685,7510303,A00,,,,6.75,,,,4.25,6.8,,5
49014811,7340115,D01,7.75,,8.4,7.4,,,,,,,1
37016125,7510202,D01,6.25,,4.6,6.0,,,,,,,5
47008447,7510202,D01,7.25,,6.4,6.2,,,,,,,5
2081904,7540204,D01,5.75,,5.6,7.0,,,,,,,6
2036369,7380107,D01,8.0,,7.8,7.0,,,,,,,8
2061800,7810103,D15,6.75,7.8,8.0,,,,,,,,4
37014359,7380107,A00,,,,8.25,,,,6.75,8.0,,8
2046552,7340115,D01,8.0,,7.8,8.25,,,,,,,1
45004036,7420201,B00,,,,8.0,,,,,7.75,6.25,7
46000173,7480201,A00,,,,8.2,,,,6.5,7.75,,0
49009957,7480201,D01,7.25,,8.8,7.8,,,,,,,0
44005917,7340101,A00,,,,6.75,,,,8.5,6.6,,1
47004243,7810201,D01,4.8,,7.6,7.0,,,,,,,4
2021821,7480201,A01,,,8.0,7.5,,,,6.8,,,0
49006152,7340301,A00,,,,8.25,,,,7.5,7.8,,2
39003938,7480201,A01,,,7.6,7.8,,,,8.0,,,0
2045710,7480201,D07,,,8.0,7.0,,,,,7.5,,0
47009858,7540204,D01,4.4,,4.4,6.75,,,,,,,6
56005645,7510203,D01,5.0,,3.6,7.0,,,,,,,5
48007202,7220201,D09,,,7.0,7.75,,,6.6,,,,8
38001102,7340115,A00,,,,8.0,,,,8.0,7.5,,1
53012100,7340201,A00,,,,7.6,,,,6.25,8.75,,2
2082847,7220201,D01,7.5,,9.0,7.6,,,,,,,8
2063973,7340205,D01,7.2,,6.2,6.5,,,,,,,2
43009609,7340201,A00,,,,7.8,,,,6.0,8.5,,2
2075593,7810201,D01,5.6,,6.4,6.0,,,,,,,4
2075360,7420201,B00,,,,7.4,,,,,7.75,6.75,7
40002736,7480201,A01,,,9.4,7.0,,,,7.25,,,0
47009955,7340101,A00,,,,6.75,,,,6.75,7.6,,1
2006596,7460108,A00,,,,6.5,,,,6.25,7.2,,0
39002363,7340115,A00,,,,8.5,,,,7.5,7.8,,1
2080010,7220201,D01,8.2,,6.4,8.0,,,,,,,8
49015281,7540204,D01,7.0,,7.4,6.0,,,,,,,6
35002758,7810103,D01,6.6,,5.6,7.0,,,,,,,4
43005071,7340301,A00,,,,7.8,,,,6.75,7.5,,2
2008978,7340301,D01,6.8,,6.4,7.0,,,,,,,2
2008351,7810202,D01,7.8,,7.6,7.75,,,,,,,4
45003867,7540204,D01,6.8,,7.4,7.5,,,,,,,6
48012087,7480201,D01,8.2,,6.8,6.5,,,,,,,0
40011557,7810202,A00,,,,8.0,,,,8.25,8.0,,4
2013791,7460108,A00,,,,6.5,,,,6.5,7.0,,0
49011896,7540204,D01,8.75,,7.0,6.0,,,,,,,6
36002757,7340301,A00,,,,7.2,,,,7.25,8.0,,2
50010095,7220204,D01,6.8,,7.6,8.5,,,,,,,8
57001197,7480202,D01,5.8,,7.4,6.25,,,,,,,0
2042658,7480201,D07,,,7.4,7.5,,,,,6.4,,0
40013634,7340115,A00,,,,8.0,,,,8.25,8.2,,1
2023021,7510301,A00,,,,7.4,,,,6.5,5.5,,5
43001229,7340201,A01,,,8.8,8.0,,,,6.5,,,2
44007419,7510202,A00,,,,5.0,,,,7.75,7.2,,5
40010468,7340120,A00,,,,6.5,,,,7.75,7.2,,1
56002829,7510401,D07,,,7.8,7.0,,,,,7.75,,6
2050233,7540106,B00,,,,7.6,,,,,6.5,7.5,7
2081988,7380107,D01,7.5,,6.6,7.6,,,,,,,8
35010411,7510301,A00,,,,5.25,,,,7.5,6.2,,5
2017553,7340301,A01,,,8.4,7.5,,,,8.0,,,2
2046154,7420201,B00,,,,7.0,,,,,7.5,7.8,7
2019256,7510202,A01,,,8.0,6.6,,,,4.5,,,5
2074916,7480201,A00,,,,7.8,,,,7.0,8.25,,0
2012900,7850101,A00,,,,6.4,,,,5.25,6.75,,7
35002083,7380107,D01,8.75,,5.6,7.0,,,,,,,8
49012608,7540101,A01,,,7.8,8.6,,,,7.25,,,7
2072546,7340120,D01,7.0,,8.4,8.2,,,,,,,1
2003263,7480201,A00,,,,7.0,,,,7.25,7.4,,0
48024485,7510203,D01,6.5,,4.4,5.6,,,,,,,5
35010387,7510202,A00,,,,8.2,,,,5.5,7.25,,5
49010182,7510301,D01,6.4,,7.4,7.0,,,,,,,5
36003031,7340120,A00,,,,6.75,,,,8.5,8.4,,1
49015234,7540101,A00,,,,8.0,,,,8.0,8.25,,7
47006897,7340301,A00,,,,8.0,,,,8.0,7.4,,2
47005147,7810202,D15,6.5,5.0,7.75,,,,,,,,4
2052626,7340129,D01,7.2,,8.4,7.0,,,,,,,7
52000011,7810201,A00,,,,7.25,,,,7.0,7.4,,4
2045284,7220201,D01,8.8,,5.4,7.5,,,,,,,8
2046330,7510401,D07,,,7.2,7.5,,,,,6.4,,6
40006608,7340120,A00,,,,6.5,,,,7.25,7.6,,1
2062534,7480201,D07,,,6.2,8.25,,,,,8.2,,0
43006817,7220204,D01,6.75,,8.0,7.8,,,,,,,8
49010705,7380107,D15,6.5,6.6,7.0,,,,,,,,8
2050132,7480201,D07,,,8.2,8.2,,,,,7.5,,0
38012453,7480201,A00,,,,6.75,,,,6.25,8.4,,0
49000907,7510401,A00,,,,8.0,,,,6.0,8.25,,6
52011741,7810103,A00,,,,7.5,,,,8.0,7.4,,4
2064161,7810202,D01,7.5,,8.6,7.8,,,,,,,4
49014687,7480201,A00,,,,7.25,,,,8.75,8.2,,0
2024867,7480202,D01,4.2,,7.0,5.5,,,,,,,0
54009703,7510203,A00,,,,8.2,,,,6.5,6.25,,5
2068131,7340101,A00,,,,7.25,,,,8.0,8.2,,1
30011034,7510202,D01,4.0,,6.8,8.0,,,,,,,5
2036470,7540101,B00,,,,8.5,,,,,7.0,8.0,7
2085662,7220201,D01,6.75,,9.0,7.8,,,,,,,8
2014839,7340201,D01,7.4,,7.2,6.75,,,,,,,2
2084393,7480201,D01,7.0,,7.8,8.0,,,,,,,0
46006145,7340120,A01,,,7.8,8.5,,,,8.2,,,1
42007562,7380107,A00,,,,5.0,,,,6.5,6.8,,8
2034341,7340101,D01,7.8,,7.0,7.0,,,,,,,1
2025549,7819010,A00,,,,6.0,,,,5.0,7.6,,4
48009155,7540101,D07,,,9.6,7.8,,,,,8.75,,7
49008600,7340129,A00,,,,8.2,,,,6.5,7.25,,7
2025265,7380107,A01,,,7.8,7.6,,,,6.75,,,8
35001478,7340122,A00,,,,8.0,,,,7.0,8.2,,1
2020752,7810202,D01,5.0,,6.6,6.5,,,,,,,4
2056610,7810201,A00,,,,8.75,,,,8.0,7.6,,4
40018302,7380107,A00,,,,7.25,,,,7.5,8.2,,8
52007048,7819010,D07,,,8.4,5.5,,,,,6.2,,4
57004219,7480202,D01,6.25,,3.2,7.0,,,,,,,0
44009856,7340101,D01,7.2,,7.4,6.5,,,,,,,1
50008304,7480201,A00,,,,7.5,,,,7.0,7.6,,0
2015573,7810202,D01,6.8,,6.8,6.75,,,,,,,4
2028745,7540101,A00,,,,7.25,,,,8.0,8.0,,7
2052982,7340101,A00,,,,6.75,,,,7.5,8.0,,1
40009474,7340201,A00,,,,7.75,,,,6.5,6.6,,2
2067832,7480202,A00,,,,7.75,,,,7.0,6.8,,0
48005980,7480201,A00,,,,8.0,,,,8.25,7.25,,0
38013125,7510303,D01,7.4,,7.2,6.75,,,,,,,5
2046730,7340115,A01,,,8.4,7.75,,,,8.0,,,1
2045816,7340201,A00,,,,8.6,,,,8.0,7.5,,2
32003679,7220201,D01,7.5,,8.6,7.4,,,,,,,8
46000399,7340101,D01,7.5,,8.6,8.2,,,,,,,1
37016176,7540101,D07,,,7.8,6.75,,,,,9.0,,7
2001325,7810202,A01,,,7.0,5.25,,,,8.6,,,4
2071669,7520115,A00,,,,7.0,,,,7.25,8.8,,6
38000274,7380107,D01,6.6,,8.2,7.75,,,,,,,8
55009438,7810103,D01,7.2,,6.8,8.25,,,,,,,4
37002024,7510303,D07,,,7.2,6.75,,,,,6.4,,5
53010006,7540204,D01,5.0,,6.8,7.75,,,,,,,6
2064768,7340201,D01,6.8,,8.0,6.5,,,,,,,2
2067552,7510202,D01,7.0,,7.0,7.25,,,,,,,5
42011429,7220201,D01,7.75,,8.0,7.8,,,,,,,8
33008023,7340115,D01,8.4,,7.8,8.0,,,,,,,1
57004134,7480201,A00,,,,7.75,,,,8.0,8.2,,0
2063009,7810201,A01,,,7.0,4.5,,,,7.4,,,4
52010090,7520115,D01,6.2,,7.6,5.75,,,,,,,6
46001757,7810201,D01,6.0,,8.2,8.5,,,,,,,4
35002139,7340129,D01,8.75,,5.2,6.8,,,,,,,7
35012428,7540101,A01,,,8.4,8.4,,,,7.25,,,7
34011617,7340115,A01,,,8.4,7.5,,,,8.0,,,1
54006359,7340129,A00,,,,7.5,,,,5.5,8.4,,7
2083698,7380107,D01,6.75,,8.4,7.4,,,,,,,8
49010022,7380107,D01,7.75,,7.2,8.2,,,,,,,8
2027763,7340101,A00,,,,7.0,,,,7.5,6.6,,1
37001479,7340201,A01,,,7.2,8.4,,,,7.5,,,2
49013629,7220204,D09,,,7.0,7.5,,,7.8,,,,8
47002577,7510401,A00,,,,8.4,,,,6.75,7.75,,6
42009393,7340122,D01,6.2,,8.0,8.25,,,,,,,1
31002794,7850101,B00,,,,7.4,,,,,7.75,7.25,7
50008661,7810103,A00,,,,8.6,,,,7.25,6.75,,4
37013848,7340201,A01,,,7.6,7.4,,,,7.25,,,2
40006045,7810103,D01,6.25,,8.2,7.4,,,,,,,4
2039940,7480201,D07,,,7.6,7.75,,,,,8.6,,0
2038686,7220201,D01,6.5,,9.4,7.8,,,,,,,8
28019301,7510401,A00,,,,4.0,,,,5.75,5.8,,6
39006386,7460108,D01,4.8,,8.0,6.75,,,,,,,0
21011918,7380107,D01,7.5,,7.4,6.2,,,,,,,8
2047655,7540101,D07,,,9.0,7.8,,,,,7.5,,7
2043829,7340101,A00,,,,5.75,,,,7.5,7.8,,1
2025122,7340123,A00,,,,7.25,,,,7.25,7.2,,3
49007310,7480202,A01,,,7.2,6.25,,,,6.4,,,0
50010189,7540101,B00,,,,6.5,,,,,7.75,7.8,7
2036968,7340115,A00,,,,7.0,,,,8.5,7.2,,1
58005548,7480201,D01,7.8,,8.0,7.75,,,,,,,0
40006673,7340120,D01,5.6,,8.2,8.75,,,,,,,1
47000247,7340201,A01,,,8.0,8.25,,,,7.8,,,2
37004970,7340120,A01,,,8.6,8.4,,,,7.25,,,1
2052503,7340205,D01,9.0,,7.0,5.5,,,,,,,2
56006945,7510202,D01,6.0,,4.2,7.0,,,,,,,5
37011990,7340301,A00,,,,8.0,,,,6.5,7.75,,2
34012631,7340101,A00,,,,7.25,,,,8.5,8.2,,1
43006150,7810202,A00,,,,8.6,,,,7.75,6.25,,4
48021387,7340120,A00,,,,7.75,,,,7.25,8.0,,1
53007568,7460108,D01,9.0,,7.2,8.5,,,,,,,0
47003732,7540105,A00,,,,7.75,,,,7.25,6.6,,7
2051702,7480201,D07,,,7.6,8.5,,,,,8.6,,0
2007009,7220201,A01,,,7.8,7.25,,,,9.4,,,8
33011460,7340120,A00,,,,7.6,,,,8.0,7.5,,1
49012942,7510203,D01,6.25,,4.4,5.8,,,,,,,5
48030835,7340205,D01,5.8,,7.8,6.0,,,,,,,2
2037782,7510202,D01,6.0,,5.8,8.2,,,,,,,5
53004782,7510303,D01,7.25,,8.0,6.0,,,,,,,5
37004008,7540101,D07,,,8.4,8.25,,,,,8.6,,7
42013084,7810103,A00,,,,7.6,,,,7.75,7.5,,4
50002484,7480201,D01,6.6,,7.6,8.0,,,,,,,0
2043823,7480201,D01,8.6,,7.2,6.0,,,,,,,0
2044545,7420201,B00,,,,7.75,,,,,8.75,7.6,7
48015975,7340101,A00,,,,8.0,,,,7.25,7.0,,1
53014342,7220204,D01,9.25,,8.2,7.4,,,,,,,8
48012287,7340120,D01,7.0,,6.8,7.75,,,,,,,1
40006969,7340301,A00,,,,8.0,,,,6.75,7.25,,2
2064942,7480201,A00,,,,7.25,,,,6.75,7.4,,0
53006447,7340201,A00,,,,8.0,,,,6.5,7.75,,2
57004355,7510301,D01,6.75,,5.6,7.0,,,,,,,5
37016450,7540204,A00,,,,7.25,,,,6.5,7.8,,6
53005953,7340129,A00,,,,6.75,,,,7.5,7.0,,7
2043124,7340120,A00,,,,7.5,,,,8.75,8.6,,1
30014815,7380107,D01,7.75,,7.0,7.0,,,,,,,8
39005625,7510303,D01,4.75,,6.0,8.0,,,,,,,5
49010761,7850101,B00,,,,6.8,,,,,7.75,6.25,7
48022550,7480201,A00,,,,8.2,,,,6.75,8.0,,0
2014808,7540101,B00,,,,8.75,,,,,8.25,7.2,7
2015310,7340129,D01,7.8,,7.2,7.0,,,,,,,7
16012179,7810201,D01,5.2,,7.8,6.75,,,,,,,4
2082337,7340101,D01,7.6,,7.0,7.25,,,,,,,1
48025129,7540204,D01,4.5,,5.4,7.6,,,,,,,6
40002895,7220201,D01,8.0,,7.8,7.6,,,,,,,8
46009274,7340301,A00,,,,8.4,,,,7.25,7.75,,2
2061556,7480202,A00,,,,7.4,,,,7.5,7.25,,0
2036286,7510401,B00,,,,7.25,,,,,6.5,6.8,6
2060901,7380107,D15,6.0,7.0,7.0,,,,,,,,8
51000998,7540101,D07,,,7.0,8.0,,,,,7.6,,7
2011958,7340115,A00,,,,8.0,,,,8.0,8.2,,1
2084497,7480201,D07,,,7.6,8.5,,,,,6.8,,0
15005250,7540105,B00,,,,7.8,,,,,6.25,6.75,7
2044072,7340122,A01,,,8.0,6.75,,,,8.0,,,1
48027362,7510401,B00,,,,7.8,,,,,7.0,6.25,6
46000799,7480201,A00,,,,7.8,,,,7.5,7.5,,0
2001744,7510303,D01,7.8,,6.4,6.0,,,,,,,5
46005958,7480201,D01,8.2,,7.4,7.25,,,,,,,0
51011538,7480201,A00,,,,6.75,,,,6.75,7.4,,0
34002492,7480201,A00,,,,7.25,,,,8.0,8.0,,0
2036498,7340115,A00,,,,8.25,,,,8.0,7.6,,1
44010674,7340301,A00,,,,8.2,,,,8.0,7.5,,2
2080472,7420201,B00,,,,5.0,,,,,6.0,6.2,7
40008887,7340129,A00,,,,7.75,,,,7.0,7.8,,7
33008535,7340201,A00,,,,7.8,,,,8.25,7.5,,2
2040676,7480201,D01,6.5,,8.8,7.8,,,,,,,0
60003136,7480202,A00,,,,6.6,,,,7.75,7.25,,0
52005451,7340301,A00,,,,7.5,,,,8.0,7.8,,2
54004776,7540101,A00,,,,7.5,,,,9.0,8.6,,7
2040704,7810201,A00,,,,8.25,,,,7.75,7.4,,4
53003116,7540106,D07,,,6.4,7.0,,,,,6.0,,7
2044052,7540204,D01,5.6,,7.0,7.25,,,,,,,6
2032935,7220201,D01,7.6,,6.6,8.25,,,,,,,8
48030483,7340201,A00,,,,8.4,,,,7.75,6.0,,2
47009460,7340301,A01,,,9.2,8.0,,,,6.75,,,2
52001379,7340115,D01,8.2,,7.8,7.5,,,,,,,1
61001512,7460108,D01,5.2,,7.6,6.25,,,,,,,0
38012809,7380107,A00,,,,7.5,,,,7.25,7.6,,8
48006232,7340101,D01,6.6,,7.8,8.75,,,,,,,1
63003635,7340115,A01,,,7.4,7.75,,,,8.4,,,1
35004548,7340115,A00,,,,8.25,,,,7.5,9.0,,1
49013079,7540204,D01,7.0,,2.2,7.4,,,,,,,6
2044071,7340122,D01,7.4,,8.6,6.25,,,,,,,1
37006157,7340129,D01,7.4,,6.8,7.5,,,,,,,7
40014365,7340115,A01,,,8.0,6.75,,,,8.2,,,1
49003266,7480201,A00,,,,7.0,,,,7.75,8.0,,0
2025692,7340115,A01,,,8.0,8.0,,,,7.8,,,1
2039719,7480201,D01,7.5,,8.8,8.4,,,,,,,0
48012882,7510203,A00,,,,7.8,,,,7.5,7.0,,5
47008556,7480201,A00,,,,8.2,,,,7.25,7.75,,0
37003917,7340101,A01,,,8.6,7.8,,,,7.0,,,1
2035179,7510303,A01,,,7.2,6.75,,,,7.6,,,5
35008217,7340115,A00,,,,8.25,,,,8.0,7.8,,1
2044004,7510303,D07,,,7.4,7.25,,,,,6.8,,5
2084104,7380107,A00,,,,7.75,,,,7.75,7.8,,8
2040308,7480201,D01,7.5,,7.6,8.2,,,,,,,0
53009938,7460108,D01,5.4,,6.8,8.25,,,,,,,0
46001659,7810202,A01,,,7.6,8.6,,,,7.5,,,4
56002796,7340201,A00,,,,7.8,,,,7.0,8.0,,2
2008750,7420201,B00,,,,6.4,,,,,7.0,5.0,7
47010782,7810202,D01,6.2,,8.4,8.75,,,,,,,4
2065469,7380107,A00,,,,7.75,,,,8.0,6.8,,8
61002551,7340101,D01,7.75,,8.6,7.8,,,,,,,1
38010446,7480201,A00,,,,7.8,,,,6.5,7.5,,0
2049436,7340129,D01,7.0,,7.8,6.4,,,,,,,7
2014139,7510202,A01,,,7.4,7.6,,,,6.5,,,5
