to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,nguon,ma_nganh,j_nganh,ma_nhom,i_trong_nganh
D01,6.2,,6.2,9.25,,,,,,,ttth,7810103,33,2,31
D15,6.25,5.4,7.25,,,,,,,,ttth,7810103,33,2,32
D01,6.4,,6.2,7.5,,,,,,,ttth,7810103,33,2,33
D15,6.75,6.8,7.25,,,,,,,,ttth,7810103,33,2,34
D01,6.2,,6.8,6.25,,,,,,,ttth,7810103,33,2,35
D01,7.75,,7.6,7.6,,,,,,,ttth,7810103,33,2,36
D01,7.5,,7.8,7.0,,,,,,,ttth,7810103,33,2,37
D01,5.8,,6.6,7.5,,,,,,,ttth,7810103,33,2,38
D01,9.25,,6.0,7.6,,,,,,,ttth,7810103,33,2,39
D01,6.6,,7.6,7.0,,,,,,,ttth,7810103,33,2,40
A00,,,,6.25,,,,6.75,6.6,,ttth,7810103,33,2,41
D15,7.75,5.4,7.5,,,,,,,,ttth,7810103,33,2,42
D01,7.2,,6.8,9.0,,,,,,,ttth,7810103,33,2,43
D01,3.8,,8.2,5.5,,,,,,,ttth,7810103,33,2,44
A00,,,,6.75,,,,7.25,8.6,,ttth,7810103,33,2,45
A00,,,,6.25,,,,7.0,6.4,,ttth,7810103,33,2,46
D15,7.75,5.8,7.5,,,,,,,,ttth,7810103,33,2,47
D15,8.25,7.4,6.5,,,,,,,,ttth,7810103,33,2,48
D15,6.5,5.0,6.75,,,,,,,,ttth,7810103,33,2,49
D15,6.25,9.0,7.25,,,,,,,,ttth,7810103,33,2,50
D01,7.25,,7.8,8.2,,,,,,,ttth,7810103,33,2,51
A00,,,,7.25,,,,7.25,8.4,,ttth,7810103,33,2,52
A01,,,8.6,8.2,,,,6.75,,,ttth,7810103,33,2,53
D01,5.6,,7.4,7.0,,,,,,,ttth,7810103,33,2,54
D01,8.2,,7.8,6.75,,,,,,,ttth,7810103,33,2,55
A00,,,,6.75,,,,7.75,8.2,,ttth,7810103,33,2,56
A00,,,,8.0,,,,7.75,7.5,,ttth,7810103,33,2,57
D01,8.4,,6.6,6.5,,,,,,,ttth,7810103,33,2,58
A00,,,,7.6,,,,7.0,8.25,,ttth,7810103,33,2,59
D01,4.4,,6.8,7.25,,,,,,,ttth,7810103,33,2,60
A00,,,,7.0,,,,7.75,7.2,,ttth,7810103,33,2,61
D01,6.0,,6.6,6.0,,,,,,,ttth,7810103,33,2,62
D01,6.6,,7.0,7.25,,,,,,,ttth,7810103,33,2,63
D01,5.0,,6.2,8.0,,,,,,,ttth,7810103,33,2,64
D15,6.25,3.4,8.25,,,,,,,,ttth,7810103,33,2,65
A00,,,,7.75,,,,6.75,8.6,,ttth,7810103,33,2,66
D01,6.2,,6.8,7.75,,,,,,,ttth,7810201,34,2,0
A01,,,7.8,6.75,,,,8.6,,,ttth,7810201,34,2,1
D15,6.75,6.2,7.75,,,,,,,,ttth,7810201,34,2,2
A00,,,,7.8,,,,8.0,7.25,,ttth,7810201,34,2,3
D01,6.6,,6.4,6.25,,,,,,,ttth,7810201,34,2,4
A00,,,,7.8,,,,7.5,7.0,,ttth,7810201,34,2,5
A00,,,,7.25,,,,6.5,7.8,,ttth,7810201,34,2,6
D01,6.8,,7.4,7.0,,,,,,,ttth,7810201,34,2,7
A01,,,7.8,7.4,,,,7.5,,,ttth,7810201,34,2,8
A01,,,7.2,7.75,,,,7.6,,,ttth,7810201,34,2,9
A00,,,,7.25,,,,7.5,7.4,,ttth,7810201,34,2,10
A01,,,9.0,6.8,,,,7.25,,,ttth,7810201,34,2,11
D15,6.0,4.2,7.75,,,,,,,,ttth,7810201,34,2,12
A00,,,,7.5,,,,8.0,7.2,,ttth,7810201,34,2,13
D01,6.6,,6.8,6.0,,,,,,,ttth,7810201,34,2,14
D01,8.75,,6.4,7.6,,,,,,,ttth,7810201,34,2,15
D15,6.5,6.6,6.75,,,,,,,,ttth,7810201,34,2,16
D15,7.0,5.8,6.0,,,,,,,,ttth,7810201,34,2,17
D01,4.6,,6.8,7.0,,,,,,,ttth,7810201,34,2,18
A00,,,,7.75,,,,8.5,7.4,,ttth,7810201,34,2,19
D01,4.8,,7.6,7.0,,,,,,,ttth,7810201,34,2,20
D01,7.6,,7.4,7.0,,,,,,,ttth,7810201,34,2,21
A00,,,,8.0,,,,7.5,7.8,,ttth,7810201,34,2,22
D01,5.2,,8.0,7.0,,,,,,,ttth,7810201,34,2,23
D01,8.0,,6.4,6.5,,,,,,,ttth,7810201,34,2,24
A00,,,,6.5,,,,7.5,8.0,,ttth,7810201,34,2,25
D01,6.6,,7.4,7.75,,,,,,,ttth,7810201,34,2,26
D01,7.5,,8.0,8.0,,,,,,,ttth,7810201,34,2,27
D01,7.75,,9.0,7.4,,,,,,,ttth,7810201,34,2,28
D01,7.0,,8.2,7.4,,,,,,,ttth,7810201,34,2,29
A00,,,,7.5,,,,7.75,8.2,,ttth,7810201,34,2,30
D01,5.8,,8.2,7.75,,,,,,,ttth,7810201,34,2,31
A00,,,,7.25,,,,8.25,7.6,,ttth,7810201,34,2,32
A00,,,,7.8,,,,7.75,7.75,,ttth,7810201,34,2,33
D01,8.0,,6.6,7.75,,,,,,,ttth,7810201,34,2,34
D01,4.2,,6.6,7.75,,,,,,,ttth,7810201,34,2,35
A00,,,,6.8,,,,7.0,8.25,,ttth,7810201,34,2,36
D01,5.75,,8.8,7.4,,,,,,,ttth,7810201,34,2,37
D01,9.0,,7.2,7.4,,,,,,,ttth,7810201,34,2,38
A00,,,,6.75,,,,7.0,8.2,,ttth,7810201,34,2,39
D15,7.0,5.0,6.0,,,,,,,,ttth,7810201,34,2,40
D15,6.75,5.8,8.25,,,,,,,,ttth,7810201,34,2,41
A00,,,,6.75,,,,7.0,6.4,,ttth,7810201,34,2,42
D01,5.8,,6.8,7.0,,,,,,,ttth,7810201,34,2,43
D15,8.0,6.8,8.0,,,,,,,,ttth,7810201,34,2,44
A00,,,,6.0,,,,7.0,7.8,,ttth,7810201,34,2,45
D15,6.5,5.6,8.0,,,,,,,,ttth,7810201,34,2,46
D01,6.6,,6.8,8.25,,,,,,,ttth,7810201,34,2,47
D01,7.5,,7.6,7.4,,,,,,,ttth,7810201,34,2,48
D01,6.8,,7.4,6.75,,,,,,,ttth,7810201,34,2,49
D15,6.75,6.0,7.25,,,,,,,,ttth,7810201,34,2,50
D01,7.2,,7.6,7.5,,,,,,,ttth,7810201,34,2,51
D01,7.0,,8.8,7.4,,,,,,,ttth,7810201,34,2,52
D01,7.75,,8.0,7.8,,,,,,,ttth,7810201,34,2,53
D01,5.2,,6.6,6.5,,,,,,,ttth,7810201,34,2,54
D01,5.8,,7.2,5.5,,,,,,,ttth,7810201,34,2,55
A00,,,,8.2,,,,7.25,7.75,,ttth,7810201,34,2,56
D01,8.0,,8.6,7.2,,,,,,,ttth,7810201,34,2,57
A00,,,,7.25,,,,7.5,7.4,,ttth,7810201,34,2,58
A00,,,,5.75,,,,7.75,7.0,,ttth,7810201,34,2,59
D01,4.0,,6.8,9.0,,,,,,,ttth,7810201,34,2,60
D01,9.25,,7.2,7.0,,,,,,,ttth,7810201,34,2,61
A00,,,,8.0,,,,8.0,8.2,,ttth,7810201,34,2,62
A00,,,,7.8,,,,6.0,8.5,,ttth,7810201,34,2,63
D01,7.0,,8.6,7.6,,,,,,,ttth,7810201,34,2,64
A01,,,7.6,7.5,,,,7.4,,,ttth,7810201,34,2,65
D01,5.4,,6.8,7.5,,,,,,,ttth,7810201,34,2,66
D01,6.8,,7.2,8.5,,,,,,,ttth,7810202,35,2,0
D15,6.75,6.4,8.25,,,,,,,,ttth,7810202,35,2,1
A01,,,6.6,5.5,,,,7.0,,,ttth,7810202,35,2,2
A00,,,,7.8,,,,7.75,7.75,,ttth,7810202,35,2,3
A00,,,,7.8,,,,7.5,8.0,,ttth,7810202,35,2,4
A00,,,,7.4,,,,7.0,7.75,,ttth,7810202,35,2,5
A00,,,,8.0,,,,7.0,7.5,,ttth,7810202,35,2,6
D01,8.5,,8.2,7.8,,,,,,,ttth,7810202,35,2,7
A00,,,,7.8,,,,6.75,8.25,,ttth,7810202,35,2,8
D01,8.0,,7.0,8.0,,,,,,,ttth,7810202,35,2,9
D15,6.75,4.2,8.0,,,,,,,,ttth,7810202,35,2,10
D15,8.0,5.2,6.42,,,,,,,,ttth,7810202,35,2,11
D01,8.5,,7.8,6.6,,,,,,,ttth,7810202,35,2,12
D15,7.0,6.2,8.5,,,,,,,,ttth,7810202,35,2,13
D01,7.6,,6.8,6.5,,,,,,,ttth,7810202,35,2,14
D01,8.0,,7.6,7.5,,,,,,,ttth,7810202,35,2,15
D01,8.8,,8.4,7.25,,,,,,,ttth,7810202,35,2,16
A00,,,,8.2,,,,7.0,7.25,,ttth,7810202,35,2,17
A00,,,,7.25,,,,7.75,7.8,,ttth,7810202,35,2,18
D01,6.2,,7.8,8.0,,,,,,,ttth,7810202,35,2,19
D01,5.0,,7.0,8.5,,,,,,,ttth,7810202,35,2,20
D01,7.5,,8.8,7.2,,,,,,,ttth,7810202,35,2,21
A01,,,8.4,7.25,,,,6.2,,,ttth,7810202,35,2,22
D15,6.0,5.0,8.5,,,,,,,,ttth,7810202,35,2,23
D01,7.4,,8.2,7.25,,,,,,,ttth,7810202,35,2,24
D01,5.6,,6.8,8.25,,,,,,,ttth,7810202,35,2,25
A01,,,8.8,7.8,,,,6.5,,,ttth,7810202,35,2,26
A00,,,,6.0,,,,6.25,7.4,,ttth,7810202,35,2,27
D01,6.0,,8.2,6.75,,,,,,,ttth,7810202,35,2,28
D01,7.0,,8.8,7.2,,,,,,,ttth,7810202,35,2,29
D01,7.4,,8.2,6.0,,,,,,,ttth,7810202,35,2,30
D01,7.5,,7.6,7.8,,,,,,,ttth,7810202,35,2,31
D01,8.25,,8.2,6.6,,,,,,,ttth,7810202,35,2,32
A00,,,,7.8,,,,7.25,7.5,,ttth,7810202,35,2,33
D15,6.5,5.2,7.5,,,,,,,,ttth,7810202,35,2,34
A00,,,,7.8,,,,6.5,8.5,,ttth,7810202,35,2,35
A00,,,,7.6,,,,7.75,8.0,,ttth,7810202,35,2,36
A00,,,,8.4,,,,7.75,7.25,,ttth,7810202,35,2,37
D01,5.6,,7.0,7.25,,,,,,,ttth,7810202,35,2,38
A00,,,,8.8,,,,6.0,7.5,,ttth,7810202,35,2,39
A01,,,7.2,5.25,,,,6.4,,,ttth,7810202,35,2,40
D01,8.0,,8.0,7.0,,,,,,,ttth,7810202,35,2,41
D01,7.2,,6.6,5.75,,,,,,,ttth,7810202,35,2,42
A00,,,,6.5,,,,7.0,6.8,,ttth,7810202,35,2,43
D01,8.0,,8.2,6.4,,,,,,,ttth,7810202,35,2,44
D15,7.5,5.4,8.5,,,,,,,,ttth,7810202,35,2,45
D01,7.25,,7.2,8.8,,,,,,,ttth,7810202,35,2,46
D01,5.8,,6.8,7.0,,,,,,,ttth,7810202,35,2,47
D15,8.25,4.0,7.25,,,,,,,,ttth,7810202,35,2,48
D01,7.0,,7.0,8.25,,,,,,,ttth,7810202,35,2,49
D01,6.2,,6.0,8.0,,,,,,,ttth,7810202,35,2,50
D01,8.25,,8.0,7.8,,,,,,,ttth,7810202,35,2,51
D01,7.5,,6.6,8.2,,,,,,,ttth,7810202,35,2,52
D01,7.4,,7.0,5.5,,,,,,,ttth,7810202,35,2,53
A00,,,,8.25,,,,6.5,6.8,,ttth,7810202,35,2,54
A01,,,8.4,8.4,,,,7.5,,,ttth,7810202,35,2,55
D01,8.0,,8.0,7.4,,,,,,,ttth,7810202,35,2,56
D15,7.25,5.2,7.25,,,,,,,,ttth,7810202,35,2,57
A00,,,,8.0,,,,6.5,7.75,,ttth,7810202,35,2,58
D01,6.6,,7.6,7.0,,,,,,,ttth,7810202,35,2,59
A00,,,,7.6,,,,7.0,7.75,,ttth,7810202,35,2,60
D01,7.0,,7.2,8.0,,,,,,,ttth,7810202,35,2,61
A00,,,,8.0,,,,6.25,8.0,,ttth,7810202,35,2,62
A00,,,,7.6,,,,7.25,7.5,,ttth,7810202,35,2,63
D15,7.5,6.0,5.75,,,,,,,,ttth,7810202,35,2,64
A00,,,,8.4,,,,8.0,6.75,,ttth,7810202,35,2,65
A00,,,,8.4,,,,8.25,7.0,,ttth,7810202,35,2,66
B00,,,,6.25,,,,,5.0,6.2,ttth,7819009,36,2,0
D07,,,7.2,8.0,,,,,7.6,,ttth,7819009,36,2,1
A01,,,6.4,6.0,,,,5.8,,,ttth,7819009,36,2,2
A01,,,7.4,6.0,,,,5.4,,,ttth,7819009,36,2,3
A00,,,,5.5,,,,6.0,6.0,,ttth,7819009,36,2,4
A01,,,6.8,6.25,,,,6.0,,,ttth,7819009,36,2,5
A00,,,,5.75,,,,7.75,5.4,,ttth,7819009,36,2,6
A00,,,,5.75,,,,7.5,6.4,,ttth,7819009,36,2,7
B00,,,,6.25,,,,,5.5,7.2,ttth,7819009,36,2,8
A00,,,,6.5,,,,8.0,7.2,,ttth,7819009,36,2,9
A00,,,,6.0,,,,5.0,7.0,,ttth,7819009,36,2,10
B00,,,,6.75,,,,,6.75,7.2,ttth,7819009,36,2,11
D07,,,6.2,5.75,,,,,6.8,,ttth,7819009,36,2,12
A01,,,7.6,5.75,,,,6.2,,,ttth,7819009,36,2,13
B00,,,,7.25,,,,,7.75,6.2,ttth,7819009,36,2,14
A00,,,,7.5,,,,7.5,7.6,,ttth,7819009,36,2,15
A00,,,,5.5,,,,6.25,7.0,,ttth,7819009,36,2,16
B00,,,,6.5,,,,,7.0,7.2,ttth,7819009,36,2,17
A00,,,,5.75,,,,7.0,7.6,,ttth,7819009,36,2,18
B00,,,,7.0,,,,,6.0,6.6,ttth,7819009,36,2,19
A00,,,,4.75,,,,5.75,6.4,,ttth,7819009,36,2,20
A00,,,,6.0,,,,6.25,6.2,,ttth,7819009,36,2,21
A00,,,,6.25,,,,6.75,6.8,,ttth,7819009,36,2,22
A00,,,,7.25,,,,6.0,7.4,,ttth,7819009,36,2,23
B00,,,,5.0,,,,,6.25,6.0,ttth,7819009,36,2,24
B00,,,,7.25,,,,,7.75,7.2,ttth,7819009,36,2,25
A01,,,6.2,5.5,,,,5.0,,,ttth,7819009,36,2,26
D07,,,7.0,7.25,,,,,6.6,,ttth,7819009,36,2,27
A00,,,,4.75,,,,5.75,6.8,,ttth,7819009,36,2,28
D07,,,7.0,6.0,,,,,6.2,,ttth,7819009,36,2,29
B00,,,,6.25,,,,,7.25,6.6,ttth,7819009,36,2,30
D07,,,7.4,6.5,,,,,6.8,,ttth,7819009,36,2,31
B00,,,,6.0,,,,,6.5,6.8,ttth,7819009,36,2,32
A01,,,7.2,7.75,,,,7.8,,,ttth,7819009,36,2,33
D07,,,6.8,5.25,,,,,7.0,,ttth,7819009,36,2,34
A01,,,7.0,6.75,,,,7.2,,,ttth,7819009,36,2,35
B00,,,,6.75,,,,,7.5,7.0,ttth,7819009,36,2,36
A00,,,,4.75,,,,5.5,6.4,,ttth,7819009,36,2,37
A01,,,7.2,6.0,,,,5.2,,,ttth,7819009,36,2,38
B00,,,,7.0,,,,,7.25,7.0,ttth,7819009,36,2,39
D07,,,6.4,6.5,,,,,6.0,,ttth,7819009,36,2,40
A01,,,6.0,5.25,,,,5.0,,,ttth,7819009,36,2,41
A01,,,7.2,7.5,,,,7.2,,,ttth,7819009,36,2,42
B00,,,,6.0,,,,,6.25,6.8,ttth,7819009,36,2,43
D07,,,6.2,3.75,,,,,7.0,,ttth,7819009,36,2,44
A00,,,,5.5,,,,5.0,7.8,,ttth,7819009,36,2,45
B00,,,,6.5,,,,,6.0,6.2,ttth,7819009,36,2,46
A00,,,,7.0,,,,8.0,8.0,,ttth,7819009,36,2,47
B00,,,,7.0,,,,,5.75,7.0,ttth,7819009,36,2,48
A01,,,7.8,6.75,,,,5.4,,,ttth,7819009,36,2,49
B00,,,,6.25,,,,,6.25,6.6,ttth,7819009,36,2,50
B00,,,,5.25,,,,,7.0,8.2,ttth,7819009,36,2,51
A01,,,6.0,6.25,,,,7.2,,,ttth,7819009,36,2,52
A00,,,,6.0,,,,7.0,6.0,,ttth,7819009,36,2,53
B00,,,,7.5,,,,,6.5,7.0,ttth,7819009,36,2,54
B00,,,,7.0,,,,,7.25,6.6,ttth,7819009,36,2,55
D07,,,7.6,7.75,,,,,8.2,,ttth,7819009,36,2,56
B00,,,,6.75,,,,,5.5,6.8,ttth,7819009,36,2,57
A01,,,7.6,7.5,,,,7.8,,,ttth,7819009,36,2,58
A00,,,,5.75,,,,4.5,7.2,,ttth,7819009,36,2,59
B00,,,,6.5,,,,,6.75,6.0,ttth,7819009,36,2,60
A01,,,6.8,5.25,,,,7.6,,,ttth,7819009,36,2,61
B00,,,,4.5,,,,,6.25,7.2,ttth,7819009,36,2,62
A00,,,,7.75,,,,6.5,6.6,,ttth,7819009,36,2,63
A00,,,,5.5,,,,6.25,5.6,,ttth,7819009,36,2,64
B00,,,,5.5,,,,,7.0,7.8,ttth,7819009,36,2,65
A00,,,,5.75,,,,5.25,6.4,,ttth,7819009,36,2,66
A01,,,7.0,7.0,,,,7.2,,,ttth,7819010,37,2,0
A00,,,,7.0,,,,6.5,6.4,,ttth,7819010,37,2,1
A00,,,,6.0,,,,7.25,7.6,,ttth,7819010,37,2,2
A00,,,,6.25,,,,5.75,7.4,,ttth,7819010,37,2,3
B00,,,,4.75,,,,,6.0,6.0,ttth,7819010,37,2,4
B00,,,,7.25,,,,,7.25,7.0,ttth,7819010,37,2,5
A00,,,,6.5,,,,6.0,6.0,,ttth,7819010,37,2,6
B00,,,,5.75,,,,,7.0,6.0,ttth,7819010,37,2,7
B00,,,,5.25,,,,,6.0,6.8,ttth,7819010,37,2,8
A00,,,,7.0,,,,7.25,7.8,,ttth,7819010,37,2,9
A00,,,,6.5,,,,7.5,8.2,,ttth,7819010,37,2,10
A00,,,,7.0,,,,6.0,5.8,,ttth,7819010,37,2,11
A01,,,8.2,7.0,,,,8.0,,,ttth,7819010,37,2,12
B00,,,,7.0,,,,,6.25,7.2,ttth,7819010,37,2,13
A01,,,6.6,5.5,,,,4.6,,,ttth,7819010,37,2,14
B00,,,,6.0,,,,,5.0,6.6,ttth,7819010,37,2,15
D07,,,7.2,7.0,,,,,7.6,,ttth,7819010,37,2,16
D07,,,7.2,5.75,,,,,6.4,,ttth,7819010,37,2,17
B00,,,,8.0,,,,,6.75,7.6,ttth,7819010,37,2,18
B00,,,,6.75,,,,,8.5,7.8,ttth,7819010,37,2,19
A00,,,,5.0,,,,5.75,7.2,,ttth,7819010,37,2,20
A00,,,,7.0,,,,6.25,6.6,,ttth,7819010,37,2,21
A00,,,,6.0,,,,5.0,7.6,,ttth,7819010,37,2,22
D07,,,7.4,7.5,,,,,6.8,,ttth,7819010,37,2,23
B00,,,,5.5,,,,,7.0,6.2,ttth,7819010,37,2,24
A00,,,,5.0,,,,5.0,7.0,,ttth,7819010,37,2,25
A01,,,7.4,7.5,,,,7.6,,,ttth,7819010,37,2,26
A00,,,,7.25,,,,7.25,7.2,,ttth,7819010,37,2,27
A00,,,,6.75,,,,5.5,6.4,,ttth,7819010,37,2,28
B00,,,,6.25,,,,,5.75,7.0,ttth,7819010,37,2,29
A01,,,5.8,5.75,,,,9.2,,,ttth,7819010,37,2,30
A00,,,,7.25,,,,5.25,7.4,,ttth,7819010,37,2,31
A01,,,7.2,5.75,,,,6.8,,,ttth,7819010,37,2,32
B00,,,,4.5,,,,,7.0,5.8,ttth,7819010,37,2,33
D07,,,7.2,5.0,,,,,4.0,,ttth,7819010,37,2,34
B00,,,,4.5,,,,,7.75,7.2,ttth,7819010,37,2,35
B00,,,,6.25,,,,,7.5,6.6,ttth,7819010,37,2,36
B00,,,,6.75,,,,,7.0,7.2,ttth,7819010,37,2,37
A00,,,,4.25,,,,6.25,7.2,,ttth,7819010,37,2,38
B00,,,,7.75,,,,,7.5,7.8,ttth,7819010,37,2,39
B00,,,,5.5,,,,,5.75,5.2,ttth,7819010,37,2,40
A00,,,,6.25,,,,6.25,6.0,,ttth,7819010,37,2,41
A00,,,,7.0,,,,7.75,7.4,,ttth,7819010,37,2,42
A00,,,,6.5,,,,6.5,6.6,,ttth,7819010,37,2,43
B00,,,,7.25,,,,,8.0,7.0,ttth,7819010,37,2,44
D07,,,6.2,5.5,,,,,6.2,,ttth,7819010,37,2,45
B00,,,,6.25,,,,,6.75,5.4,ttth,7819010,37,2,46
A00,,,,5.5,,,,8.0,7.4,,ttth,7819010,37,2,47
A00,,,,8.25,,,,7.25,7.6,,ttth,7819010,37,2,48
B00,,,,6.75,,,,,6.25,6.6,ttth,7819010,37,2,49
B00,,,,6.25,,,,,6.75,6.8,ttth,7819010,37,2,50
A00,,,,6.25,,,,7.75,7.8,,ttth,7819010,37,2,51
D07,,,7.0,5.5,,,,,5.0,,ttth,7819010,37,2,52
D07,,,4.8,6.5,,,,,7.6,,ttth,7819010,37,2,53
B00,,,,6.25,,,,,6.25,6.2,ttth,7819010,37,2,54
D07,,,6.8,6.25,,,,,7.2,,ttth,7819010,37,2,55
B00,,,,4.75,,,,,7.25,6.0,ttth,7819010,37,2,56
B00,,,,6.0,,,,,7.0,5.8,ttth,7819010,37,2,57
B00,,,,6.75,,,,,7.0,6.2,ttth,7819010,37,2,58
A01,,,7.6,6.5,,,,5.0,,,ttth,7819010,37,2,59
A00,,,,7.75,,,,6.75,6.6,,ttth,7819010,37,2,60
B00,,,,7.25,,,,,6.75,5.4,ttth,7819010,37,2,61
A00,,,,6.0,,,,6.5,8.4,,ttth,7819010,37,2,62
B00,,,,7.75,,,,,5.25,5.2,ttth,7819010,37,2,63
A00,,,,5.5,,,,7.5,5.8,,ttth,7819010,37,2,64
A00,,,,6.0,,,,6.25,6.6,,ttth,7819010,37,2,65
A00,,,,6.0,,,,5.5,5.4,,ttth,7819010,37,2,66
A00,,,,8.0,,,,5.75,8.25,,ttth,7850101,38,4,0
A01,,,7.6,7.25,,,,8.0,,,ttth,7850101,38,4,1
A01,,,7.2,5.0,,,,4.6,,,ttth,7850101,38,4,2
A01,,,6.8,7.75,,,,5.8,,,ttth,7850101,38,4,3
A00,,,,7.6,,,,6.25,5.5,,ttth,7850101,38,4,4
A00,,,,7.2,,,,7.0,7.0,,ttth,7850101,38,4,5
A00,,,,5.75,,,,5.0,6.0,,ttth,7850101,38,4,6
A00,,,,8.0,,,,7.5,7.75,,ttth,7850101,38,4,7
A00,,,,6.8,,,,5.0,4.75,,ttth,7850101,38,4,8
A00,,,,6.75,,,,5.75,7.0,,ttth,7850101,38,4,9
A00,,,,8.0,,,,5.5,6.25,,ttth,7850101,38,4,10
A00,,,,5.25,,,,6.75,7.0,,ttth,7850101,38,4,11
A00,,,,6.5,,,,6.75,7.0,,ttth,7850101,38,4,12
D07,,,7.0,7.4,,,,,7.25,,ttth,7850101,38,4,13
B00,,,,5.75,,,,,5.25,6.4,ttth,7850101,38,4,14
A00,,,,6.0,,,,6.5,7.2,,ttth,7850101,38,4,15
A00,,,,7.2,,,,4.0,7.75,,ttth,7850101,38,4,16
A00,,,,5.25,,,,5.75,6.0,,ttth,7850101,38,4,17
A00,,,,7.5,,,,8.0,6.4,,ttth,7850101,38,4,18
A01,,,8.4,6.4,,,,6.75,,,ttth,7850101,38,4,19
B00,,,,6.8,,,,,7.75,6.25,ttth,7850101,38,4,20
A00,,,,6.75,,,,7.0,6.4,,ttth,7850101,38,4,21
B00,,,,6.6,,,,,4.5,5.75,ttth,7850101,38,4,22
B00,,,,6.75,,,,,6.75,7.0,ttth,7850101,38,4,23
D07,,,6.8,7.8,,,,,8.25,,ttth,7850101,38,4,24
A00,,,,8.0,,,,6.25,6.5,,ttth,7850101,38,4,25
A00,,,,6.25,,,,6.25,7.4,,ttth,7850101,38,4,26
D07,,,8.0,7.0,,,,,5.25,,ttth,7850101,38,4,27
A00,,,,7.8,,,,6.75,6.75,,ttth,7850101,38,4,28
A00,,,,6.6,,,,5.5,5.75,,ttth,7850101,38,4,29
A00,,,,7.6,,,,5.5,5.75,,ttth,7850101,38,4,30
A00,,,,7.6,,,,7.5,7.75,,ttth,7850101,38,4,31
A00,,,,6.8,,,,5.0,5.25,,ttth,7850101,38,4,32
B00,,,,7.5,,,,,6.0,6.8,ttth,7850101,38,4,33
A00,,,,7.0,,,,5.75,4.0,,ttth,7850101,38,4,34
A00,,,,7.2,,,,5.5,6.0,,ttth,7850101,38,4,35
B00,,,,7.25,,,,,7.5,6.8,ttth,7850101,38,4,36
A00,,,,6.25,,,,5.25,6.8,,ttth,7850101,38,4,37
A00,,,,6.75,,,,6.25,7.0,,ttth,7850101,38,4,38
B00,,,,7.25,,,,,4.75,6.6,ttth,7850101,38,4,39
A00,,,,6.6,,,,6.0,6.0,,ttth,7850101,38,4,40
A00,,,,6.75,,,,7.5,7.4,,ttth,7850101,38,4,41
B00,,,,6.8,,,,,7.75,6.25,ttth,7850101,38,4,42
A01,,,8.6,7.0,,,,5.4,,,ttth,7850101,38,4,43
A00,,,,6.6,,,,6.5,5.0,,ttth,7850101,38,4,44
B00,,,,6.75,,,,,5.75,6.2,ttth,7850101,38,4,45
A00,,,,4.75,,,,7.75,7.2,,ttth,7850101,38,4,46
A00,,,,5.75,,,,6.75,5.6,,ttth,7850101,38,4,47
A00,,,,6.2,,,,6.25,4.75,,ttth,7850101,38,4,48
A00,,,,6.25,,,,5.0,6.4,,ttth,7850101,38,4,49
B00,,,,7.0,,,,,7.5,6.8,ttth,7850101,38,4,50
B00,,,,5.75,,,,,6.0,6.2,ttth,7850101,38,4,51
A01,,,6.8,5.25,,,,4.8,,,ttth,7850101,38,4,52
A01,,,6.6,6.0,,,,9.0,,,ttth,7850101,38,4,53
A00,,,,6.6,,,,6.5,5.75,,ttth,7850101,38,4,54
D07,,,6.2,7.4,,,,,4.25,,ttth,7850101,38,4,55
B00,,,,6.0,,,,,5.75,7.6,ttth,7850101,38,4,56
A01,,,6.2,7.0,,,,4.4,,,ttth,7850101,38,4,57
B00,,,,5.5,,,,,5.25,6.6,ttth,7850101,38,4,58
A00,,,,7.8,,,,6.75,7.75,,ttth,7850101,38,4,59
A00,,,,7.0,,,,6.0,6.0,,ttth,7850101,38,4,60
A00,,,,8.2,,,,5.75,8.0,,ttth,7850101,38,4,61
A00,,,,7.0,,,,7.25,6.0,,ttth,7850101,38,4,62
B00,,,,7.8,,,,,6.5,7.0,ttth,7850101,38,4,63
D07,,,7.2,7.4,,,,,7.5,,ttth,7850101,38,4,64
D07,,,6.0,7.4,,,,,7.5,,ttth,7850101,38,4,65
D07,,,7.0,6.25,,,,,6.0,,ttth,7850101,38,4,66
