SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
40008887,7340129,A00,,,,7.75,,,,7.0,7.8,,4
33008535,7340201,A00,,,,7.8,,,,8.25,7.5,,1
2040676,7480201,D01,6.5,,8.8,7.8,,,,,,,0
60003136,7480202,A00,,,,6.6,,,,7.75,7.25,,0
52005451,7340301,A00,,,,7.5,,,,8.0,7.8,,1
54004776,7540101,A00,,,,7.5,,,,9.0,8.6,,4
2040704,7810201,A00,,,,8.25,,,,7.75,7.4,,2
53003116,7540106,D07,,,6.4,7.0,,,,,6.0,,4
2044052,7540204,D01,5.6,,7.0,7.25,,,,,,,3
2032935,7220201,D01,7.6,,6.6,8.25,,,,,,,6
48030483,7340201,A00,,,,8.4,,,,7.75,6.0,,1
47009460,7340301,A01,,,9.2,8.0,,,,6.75,,,1
52001379,7340115,D01,8.2,,7.8,7.5,,,,,,,1
61001512,7460108,D01,5.2,,7.6,6.25,,,,,,,0
38012809,7380107,A00,,,,7.5,,,,7.25,7.6,,5
48006232,7340101,D01,6.6,,7.8,8.75,,,,,,,1
63003635,7340115,A01,,,7.4,7.75,,,,8.4,,,1
35004548,7340115,A00,,,,8.25,,,,7.5,9.0,,1
49013079,7540204,D01,7.0,,2.2,7.4,,,,,,,3
2044071,7340122,D01,7.4,,8.6,6.25,,,,,,,1
37006157,7340129,D01,7.4,,6.8,7.5,,,,,,,4
40014365,7340115,A01,,,8.0,6.75,,,,8.2,,,1
49003266,7480201,A00,,,,7.0,,,,7.75,8.0,,0
2025692,7340115,A01,,,8.0,8.0,,,,7.8,,,1
2039719,7480201,D01,7.5,,8.8,8.4,,,,,,,0
48012882,7510203,A00,,,,7.8,,,,7.5,7.0,,3
47008556,7480201,A00,,,,8.2,,,,7.25,7.75,,0
37003917,7340101,A01,,,8.6,7.8,,,,7.0,,,1
2035179,7510303,A01,,,7.2,6.75,,,,7.6,,,3
35008217,7340115,A00,,,,8.25,,,,8.0,7.8,,1
2044004,7510303,D07,,,7.4,7.25,,,,,6.8,,3
2084104,7380107,A00,,,,7.75,,,,7.75,7.8,,5
2040308,7480201,D01,7.5,,7.6,8.2,,,,,,,0
53009938,7460108,D01,5.4,,6.8,8.25,,,,,,,0
46001659,7810202,A01,,,7.6,8.6,,,,7.5,,,2
56002796,7340201,A00,,,,7.8,,,,7.0,8.0,,1
2008750,7420201,B00,,,,6.4,,,,,7.0,5.0,4
47010782,7810202,D01,6.2,,8.4,8.75,,,,,,,2
2065469,7380107,A00,,,,7.75,,,,8.0,6.8,,5
61002551,7340101,D01,7.75,,8.6,7.8,,,,,,,1
38010446,7480201,A00,,,,7.8,,,,6.5,7.5,,0
2049436,7340129,D01,7.0,,7.8,6.4,,,,,,,4
2014139,7510202,A01,,,7.4,7.6,,,,6.5,,,3
53011562,7810202,D01,8.5,,6.4,7.4,,,,,,,2
60004031,7340115,A00,,,,8.0,,,,8.25,8.5,,1
48032630,7510303,A00,,,,6.25,,,,4.75,7.4,,3
2075517,7340129,A00,,,,6.0,,,,7.75,6.6,,4
49008377,7380107,D01,4.8,,6.6,7.5,,,,,,,5
47006638,7480202,D01,6.75,,7.2,8.0,,,,,,,0
35003924,7340115,D01,8.0,,8.0,8.5,,,,,,,1
45001781,7340129,D01,7.25,,7.8,7.2,,,,,,,4
2015331,7340115,A01,,,8.6,7.0,,,,9.2,,,1
52002792,7340101,A00,,,,7.75,,,,7.25,7.2,,1
56007078,7510301,D01,6.25,,4.6,7.4,,,,,,,3
42009248,7810201,A00,,,,7.25,,,,8.25,7.6,,2
48017555,7380107,D01,6.4,,7.6,8.25,,,,,,,5
40007495,7340120,A00,,,,7.75,,,,7.5,7.6,,1
35006454,7340120,D01,6.6,,8.0,8.75,,,,,,,1
2035227,7480201,A00,,,,8.0,,,,8.0,8.6,,0
2046068,7480202,A01,,,7.8,7.2,,,,4.5,,,0
53008275,7540101,A00,,,,7.25,,,,8.25,7.6,,4
50008919,7340101,A00,,,,7.75,,,,8.25,7.6,,1
2039993,7340101,A01,,,8.6,8.4,,,,7.0,,,1
2066352,7380107,D01,7.0,,7.2,7.8,,,,,,,5
37017542,7480201,A00,,,,7.0,,,,7.75,8.2,,0
29028298,7810201,A00,,,,6.5,,,,7.0,6.8,,2
37003892,7380107,D01,8.0,,7.2,7.2,,,,,,,5
37010216,7220204,D09,,,8.0,8.4,,,7.75,,,,6
53007662,7340120,D01,8.0,,7.6,8.25,,,,,,,1
48031662,7340115,A00,,,,7.25,,,,7.25,8.0,,1
39007848,7380107,D01,7.5,,6.4,8.2,,,,,,,5
57007933,7810201,D01,5.8,,6.2,6.75,,,,,,,2
2008332,7340301,A00,,,,8.0,,,,8.0,8.0,,1
47012292,7510301,D01,7.6,,7.0,7.25,,,,,,,3
54006529,7540101,D07,,,7.6,8.5,,,,,7.8,,4
48018270,7340301,A01,,,8.4,8.0,,,,6.5,,,1
52010056,7340201,D01,8.2,,6.8,6.75,,,,,,,1
47002313,7810202,D15,7.75,7.2,6.75,,,,,,,,2
53008912,7380107,A00,,,,7.6,,,,6.5,8.5,,5
2006678,7340301,D01,7.75,,7.8,7.4,,,,,,,1
2085484,7340301,D01,7.25,,8.4,7.6,,,,,,,1
37002961,7510203,A00,,,,8.6,,,,5.5,7.0,,3
44009419,7480201,D07,,,8.0,8.5,,,,,7.6,,0
47010195,7420201,B00,,,,7.5,,,,,7.5,7.8,4
2067542,7340115,D01,7.6,,8.4,7.25,,,,,,,1
37005085,7220204,D01,8.2,,7.4,7.25,,,,,,,6
63005877,7340115,A01,,,8.8,7.5,,,,7.2,,,1
53008582,7540101,A00,,,,8.2,,,,8.0,8.25,,4
2083802,7480201,D01,8.2,,7.4,8.0,,,,,,,0
2001863,7810202,D01,7.0,,7.4,7.25,,,,,,,2
37000848,7510401,D07,,,7.2,7.0,,,,,7.6,,3
40020949,7340115,A01,,,8.2,7.25,,,,6.6,,,1
35008007,7340205,D01,4.6,,8.2,7.5,,,,,,,1
2035277,7380107,A00,,,,7.0,,,,7.0,7.8,,5
2036066,7480201,A00,,,,7.75,,,,7.5,8.2,,0
2025811,7480202,D07,,,7.4,8.0,,,,,7.8,,0
2023435,7810202,D15,7.0,5.6,6.5,,,,,,,,2
2074071,7540101,A01,,,7.6,8.25,,,,7.4,,,4
2016237,7819010,D07,,,7.2,7.0,,,,,7.6,,2
54011312,7810103,A00,,,,8.0,,,,7.5,7.25,,2
2076115,7510406,A00,,,,6.5,,,,4.75,6.6,,4
37014750,7340115,D01,7.5,,8.6,8.2,,,,,,,1
46006757,7340101,D01,7.25,,7.8,8.8,,,,,,,1
63003126,7540101,A00,,,,8.8,,,,7.25,8.25,,4
2061417,7810201,D15,7.5,7.2,7.5,,,,,,,,2
2015743,7340115,A01,,,8.8,8.25,,,,7.2,,,1
47011370,7340301,A01,,,8.0,8.0,,,,7.25,,,1
2072043,7340101,D01,6.2,,7.6,7.25,,,,,,,1
2055325,7510406,B00,,,,5.5,,,,,6.25,6.4,4
48013734,7510303,A00,,,,7.0,,,,7.0,6.5,,3
2053294,7380107,A01,,,8.2,8.2,,,,7.25,,,5
53000440,7340201,A00,,,,7.0,,,,7.25,7.4,,1
2057297,7810201,A00,,,,7.25,,,,8.25,7.0,,2
42013252,7340301,D01,7.8,,7.6,9.0,,,,,,,1
2069107,7810202,A01,,,7.0,6.75,,,,6.2,,,2
2045526,7380107,A00,,,,8.0,,,,7.25,8.0,,5
48026029,7220201,D01,7.0,,9.2,7.8,,,,,,,6
2052985,7819010,B00,,,,6.75,,,,,7.0,7.2,2
37011480,7340120,D01,8.6,,6.6,8.0,,,,,,,1
37014358,7480201,A00,,,,7.25,,,,7.0,7.8,,0
2061793,7510203,A00,,,,5.75,,,,4.5,6.4,,3
2037226,7220204,D01,7.0,,8.0,7.8,,,,,,,6
2001696,7810103,D01,5.6,,6.8,6.5,,,,,,,2
33012019,7540101,A00,,,,8.5,,,,8.25,8.6,,4
2035420,7540101,A00,,,,6.75,,,,7.0,7.2,,4
47009710,7480201,D01,6.2,,8.2,8.0,,,,,,,0
2018151,7340201,D01,7.25,,8.0,8.2,,,,,,,1
53015446,7540101,D07,,,7.6,7.5,,,,,7.2,,4
63007111,7480202,D01,6.0,,7.4,5.75,,,,,,,0
42005359,7540101,A00,,,,8.4,,,,7.0,8.25,,4
2034255,7510202,D01,7.2,,7.8,7.5,,,,,,,3
2039671,7420201,B00,,,,6.75,,,,,6.5,7.6,4
2044994,7340201,A00,,,,8.0,,,,8.0,7.5,,1
56000580,7480202,A00,,,,7.0,,,,4.5,5.75,,0
2067193,7340120,D01,7.25,,8.4,8.2,,,,,,,1
48013196,7510203,A00,,,,8.0,,,,5.75,8.6,,3
2032998,7540101,A01,,,8.6,7.4,,,,8.25,,,4
50006681,7510401,D07,,,6.4,6.4,,,,,8.25,,3
37014250,7340120,A01,,,7.8,8.25,,,,7.0,,,1
35010421,7540101,D07,,,8.0,7.25,,,,,6.2,,4
2062529,7480201,A01,,,7.4,7.5,,,,7.6,,,0
2008251,7340201,D01,6.8,,6.6,8.0,,,,,,,1
54006768,7510202,D01,4.8,,6.2,6.25,,,,,,,3
36004269,7810202,A00,,,,7.5,,,,7.5,7.6,,2
2039677,7340101,A00,,,,7.75,,,,7.75,7.8,,1
54010777,7340101,D01,5.0,,6.6,8.75,,,,,,,1
42012441,7510301,D01,6.8,,7.6,5.0,,,,,,,3
2006441,7540101,A00,,,,7.25,,,,8.25,8.0,,4
2079638,7340123,D01,6.6,,7.4,7.25,,,,,,,1
38001069,7340101,D01,6.4,,5.6,8.75,,,,,,,1
2019680,7340129,D01,6.5,,8.6,5.2,,,,,,,4
2078119,7510202,D01,6.25,,8.2,5.4,,,,,,,3
2048367,7340115,D01,8.0,,9.2,7.4,,,,,,,1
2045864,7340115,D01,8.0,,7.2,8.0,,,,,,,1
41003980,7340301,A00,,,,8.0,,,,8.0,6.25,,1
43000361,7510202,D01,6.6,,6.8,6.25,,,,,,,3
2082895,7540106,A01,,,7.4,7.2,,,,5.5,,,4
2068024,7380107,D01,6.75,,9.2,7.2,,,,,,,5
41001190,7340301,A00,,,,6.75,,,,6.25,8.2,,1
40003904,7340115,A00,,,,8.0,,,,8.5,7.75,,1
38006760,7340115,A00,,,,8.4,,,,7.5,8.25,,1
61004384,7510303,D01,7.2,,6.2,7.42,,,,,,,3
49006078,7340301,D01,8.0,,7.0,7.4,,,,,,,1
63006999,7510303,A00,,,,6.25,,,,6.75,6.8,,3
46006845,7480201,D01,7.75,,6.2,8.0,,,,,,,0
49015302,7340101,D01,7.8,,7.6,7.25,,,,,,,1
40003662,7480201,A01,,,7.8,8.25,,,,7.6,,,0
56010412,7340129,D01,8.0,,5.0,7.2,,,,,,,4
2045951,7340115,A00,,,,7.25,,,,8.0,7.6,,1
39002364,7510301,A00,,,,7.0,,,,5.75,8.0,,3
2041024,7510202,D01,5.75,,6.0,6.8,,,,,,,3
32008623,7340115,A00,,,,7.25,,,,8.0,8.4,,1
31010234,7810103,A00,,,,6.75,,,,7.25,8.6,,2
2033382,7340301,D01,6.8,,7.0,8.5,,,,,,,1
59008562,7540101,A00,,,,7.75,,,,7.75,7.4,,4
47003964,7380107,A00,,,,7.5,,,,7.5,7.4,,5
2039246,7420201,A00,,,,7.8,,,,6.0,6.5,,4
44000303,7510301,D01,7.25,,7.4,6.8,,,,,,,3
2082386,7540204,D01,7.25,,7.6,6.0,,,,,,,3
56001818,7510301,A00,,,,6.0,,,,4.0,7.5,,3
56001215,7480201,D07,,,8.2,7.4,,,,,7.75,,0
47004577,7380107,D01,6.0,,6.0,8.0,,,,,,,5
2047423,7480202,A01,,,6.8,7.0,,,,5.5,,,0
48006999,7340101,A01,,,8.4,7.2,,,,8.0,,,1
53007328,7510401,A00,,,,6.0,,,,7.5,7.4,,3
2002644,7480201,A00,,,,8.0,,,,7.25,7.5,,0
2045646,7340115,D01,8.2,,7.6,7.25,,,,,,,1
40015634,7340120,A01,,,7.6,6.75,,,,7.6,,,1
48018575,7540204,D01,7.4,,5.8,7.0,,,,,,,3
53006811,7340120,A01,,,8.2,8.2,,,,8.0,,,1
48028793,7340120,D01,7.25,,9.0,8.0,,,,,,,1
40012701,7480201,A00,,,,7.75,,,,7.5,8.2,,0
50013583,7420201,B00,,,,6.4,,,,,6.5,7.25,4
43009966,7340301,A00,,,,7.25,,,,8.25,8.8,,1
2035785,7480201,D01,6.25,,8.0,8.0,,,,,,,0
51007650,7810202,D01,6.2,,8.0,8.0,,,,,,,2
56002182,7540101,B00,,,,8.4,,,,,7.75,8.0,4
48007566,7510303,D01,6.5,,7.8,7.6,,,,,,,3
35006417,7340115,A00,,,,7.75,,,,8.75,7.2,,1
2046878,7220204,D01,8.0,,8.0,7.0,,,,,,,6
2075525,7380107,D01,5.2,,8.4,7.25,,,,,,,5
59007462,7340115,A01,,,8.2,8.0,,,,7.2,,,1
49013878,7540101,A00,,,,7.5,,,,8.0,8.4,,4
2002201,7540204,D01,7.4,,6.0,7.0,,,,,,,3
44006204,7810201,D15,8.0,6.8,8.0,,,,,,,,2
44006886,7340101,A00,,,,6.75,,,,7.75,6.8,,1
50013973,7340201,D01,5.6,,8.0,8.5,,,,,,,1
2040752,7340205,D01,6.8,,6.6,7.25,,,,,,,1
2057449,7480201,A01,,,8.2,7.8,,,,6.75,,,0
51006641,7819010,D07,,,6.8,7.5,,,,,6.2,,2
48019020,7540101,D07,,,7.8,8.2,,,,,7.75,,4
50012172,7340101,A00,,,,8.0,,,,7.25,8.0,,1
2018546,7810201,A00,,,,7.5,,,,6.75,7.6,,2
2039304,7480202,A00,,,,7.8,,,,6.5,7.75,,0
37014148,7510301,D01,6.0,,6.6,7.25,,,,,,,3
61003219,7810103,A00,,,,4.75,,,,6.75,7.2,,2
59005381,7340201,A00,,,,7.0,,,,6.25,6.8,,1
48016917,7340301,D01,7.5,,7.4,7.4,,,,,,,1
2061092,7510301,A01,,,8.0,7.25,,,,8.0,,,3
2050003,7480201,A00,,,,8.8,,,,7.25,7.75,,0
2058196,7810202,D15,6.75,7.0,7.0,,,,,,,,2
2044317,7850101,A00,,,,6.0,,,,6.5,7.2,,4
53006468,7340115,A00,,,,7.75,,,,7.0,7.4,,1
2034797,7340101,D01,8.0,,7.0,7.5,,,,,,,1
53008920,7810201,D01,7.75,,9.2,7.0,,,,,,,2
46005370,7340120,D01,6.8,,7.4,7.75,,,,,,,1
2054861,7480202,D01,5.25,,6.0,7.4,,,,,,,0
48007788,7510401,A00,,,,8.0,,,,6.5,7.75,,3
48012368,7340120,D01,6.6,,7.6,9.0,,,,,,,1
46005162,7380107,D01,8.0,,5.4,7.6,,,,,,,5
35002982,7540106,A00,,,,7.0,,,,7.75,7.25,,4
40002884,7340301,A00,,,,8.0,,,,6.75,7.5,,1
2013355,7340122,A01,,,8.0,6.75,,,,7.6,,,1
2088831,7340201,A00,,,,8.0,,,,6.75,8.25,,1
49011375,7340129,A00,,,,6.25,,,,7.75,8.2,,4
39006134,7520115,D01,5.8,,8.0,5.0,,,,,,,3
2039075,7380107,D01,6.6,,6.8,7.0,,,,,,,5
63000524,7480201,A00,,,,7.4,,,,7.25,7.25,,0
47011582,7540106,A01,,,6.2,5.8,,,,7.5,,,4
2045495,7510202,D01,6.5,,4.2,7.2,,,,,,,3
41000584,7340115,D01,8.4,,7.6,8.0,,,,,,,1
31002378,7810201,D01,7.6,,7.4,7.75,,,,,,,2
48029156,7810201,D01,6.8,,7.4,7.0,,,,,,,2
44012225,7220201,D01,6.6,,8.2,8.25,,,,,,,6
2066441,7810202,D01,7.4,,7.0,5.5,,,,,,,2
51006470,7340101,A00,,,,6.0,,,,7.75,8.0,,1
44009875,7220201,A01,,,6.8,6.75,,,,8.4,,,6
49002542,7540204,D01,6.0,,4.0,7.6,,,,,,,3
37014521,7480202,D01,4.8,,8.0,5.25,,,,,,,0
40009378,7340115,D01,8.5,,7.4,7.4,,,,,,,1
57000185,7340201,A01,,,8.0,7.8,,,,7.5,,,1
2014616,7510301,D01,6.0,,6.8,4.8,,,,,,,3
53000621,7510203,D01,4.2,,6.2,8.25,,,,,,,3
53008023,7340115,A00,,,,7.0,,,,8.25,7.8,,1
48010820,7340201,D01,5.2,,7.6,7.5,,,,,,,1
53014726,7420201,B00,,,,6.75,,,,,8.0,7.6,4
37015713,7510203,D01,7.5,,6.6,6.4,,,,,,,3
44009042,7220201,D01,8.5,,8.0,8.0,,,,,,,6
2061866,7340201,A01,,,8.6,6.75,,,,6.0,,,1
50005734,7340101,A00,,,,8.0,,,,7.75,7.75,,1
48023449,7810201,A00,,,,5.75,,,,7.75,6.8,,2
2070955,7510303,A00,,,,7.6,,,,6.25,6.75,,3
41006746,7340115,A00,,,,6.5,,,,7.75,8.2,,1
53012909,7510303,A00,,,,7.0,,,,6.25,7.75,,3
48031015,7340201,A00,,,,8.0,,,,6.5,8.0,,1
52010257,7340101,D01,7.0,,8.2,8.0,,,,,,,1
2018723,7340115,A01,,,7.2,7.25,,,,8.6,,,1
2013522,7220204,D09,,,7.0,7.25,,,7.4,,,,6
48019291,7340122,D01,9.2,,7.4,7.25,,,,,,,1
37004208,7540101,A00,,,,6.75,,,,7.75,8.6,,4
48017432,7540101,A00,,,,7.75,,,,7.5,7.8,,4
51006937,7340101,A00,,,,6.25,,,,8.0,7.2,,1
49001956,7510301,D01,7.0,,5.8,5.8,,,,,,,3
47000839,7340101,A00,,,,8.0,,,,7.75,7.4,,1
2036885,7220201,D01,7.8,,7.6,8.0,,,,,,,6
40011859,7340101,A00,,,,6.75,,,,6.75,7.2,,1
2042890,7480201,A00,,,,8.0,,,,8.5,8.2,,0
40008165,7340201,A00,,,,6.75,,,,7.5,7.4,,1
2078069,7810103,D15,6.75,6.2,5.75,,,,,,,,2
2019600,7480201,A01,,,7.2,8.0,,,,8.2,,,0
53004210,7510301,D01,3.8,,7.2,7.0,,,,,,,3
49004122,7480202,A00,,,,6.4,,,,6.25,7.5,,0
61000987,7340301,D01,8.5,,8.2,6.4,,,,,,,1
2053315,7480202,D01,7.4,,7.4,7.0,,,,,,,0
45003410,7340115,D01,7.0,,8.4,8.25,,,,,,,1
41003687,7340205,D01,6.0,,8.0,8.25,,,,,,,1
34005612,7480201,A00,,,,7.75,,,,8.0,7.6,,0
2001632,7340201,A00,,,,5.5,,,,8.0,8.2,,1
2085276,7850101,A00,,,,6.8,,,,5.25,7.0,,4
53004341,7340201,D01,8.5,,8.2,7.2,,,,,,,1
2001948,7510401,A00,,,,6.5,,,,7.25,8.0,,3
50002309,7540106,B00,,,,7.75,,,,,6.25,5.8,4
49007173,7510301,A01,,,8.0,6.25,,,,6.4,,,3
46008647,7340201,A00,,,,8.4,,,,7.75,8.0,,1
48006046,7480201,A00,,,,6.8,,,,8.5,7.25,,0
42011074,7810103,D01,8.0,,8.6,6.6,,,,,,,2
48001735,7220201,D01,6.8,,7.6,7.0,,,,,,,6
47002555,7540101,B00,,,,7.5,,,,,7.5,7.4,4
34005781,7380107,D01,8.75,,7.4,6.8,,,,,,,5
2031746,7850101,A00,,,,5.25,,,,7.25,6.6,,4
52003202,7340122,D01,7.6,,8.2,8.25,,,,,,,1
2043723,7510303,D07,,,7.2,7.4,,,,,7.0,,3
53008179,7220201,D01,8.8,,7.0,7.75,,,,,,,6
35010017,7480202,D01,7.0,,4.2,4.8,,,,,,,0
35000453,7380107,D01,8.0,,6.2,7.8,,,,,,,5
51005849,7480201,A01,,,7.8,7.75,,,,7.6,,,0
2024762,7420201,B00,,,,6.5,,,,,6.25,7.2,4
2081652,7380107,A01,,,8.8,8.6,,,,8.0,,,5
2068268,7510303,D01,7.0,,7.4,7.0,,,,,,,3
2038743,7510303,D01,6.5,,8.0,6.6,,,,,,,3
34012295,7340122,A00,,,,8.0,,,,8.25,8.4,,1
51004467,7480202,D01,6.25,,6.6,7.4,,,,,,,0
61009315,7340115,A00,,,,8.0,,,,8.25,7.4,,1
37000658,7810103,D01,6.5,,8.6,7.2,,,,,,,2
30006674,7810201,A00,,,,7.25,,,,6.75,8.4,,2
53001806,7340120,D01,7.4,,7.0,9.0,,,,,,,1
2058714,7340129,A00,,,,4.5,,,,7.25,6.4,,4
46006783,7220204,D01,6.2,,8.0,6.75,,,,,,,6
2078052,7480202,D01,6.5,,5.8,5.6,,,,,,,0
1058183,7540106,A00,,,,8.2,,,,8.25,8.0,,4
43009835,7510202,D01,5.2,,5.8,6.0,,,,,,,3
2042713,7340201,A01,,,7.2,6.5,,,,7.2,,,1
53005821,7340205,A00,,,,7.25,,,,6.5,6.0,,1
2083231,7480201,A00,,,,8.0,,,,7.0,7.75,,0
64003896,7810202,D01,6.25,,9.0,7.2,,,,,,,2
2043375,7520115,D01,5.2,,5.6,6.25,,,,,,,3
40020003,7340115,A00,,,,7.0,,,,8.0,8.4,,1
41003913,7540106,A00,,,,6.75,,,,8.0,7.4,,4
55008269,7810201,D01,5.6,,6.8,7.5,,,,,,,2
34007796,7480201,A00,,,,8.2,,,,8.0,7.75,,0
49010143,7510303,A00,,,,6.5,,,,7.0,7.4,,3
44011661,7810201,D01,7.0,,6.8,7.5,,,,,,,2
48030155,7340115,D01,7.8,,7.2,7.5,,,,,,,1
40020550,7340205,A00,,,,7.5,,,,7.0,7.2,,1
2045971,7810201,D01,6.8,,6.4,7.0,,,,,,,2
42008536,7340101,D01,5.4,,7.0,8.25,,,,,,,1
37016751,7810202,A00,,,,7.25,,,,8.0,7.6,,2
32006694,7460108,D01,6.2,,7.4,6.25,,,,,,,0
2064874,7460108,A00,,,,6.75,,,,6.25,7.6,,0
2020186,7810202,D15,6.0,7.2,7.25,,,,,,,,2
2011716,7810201,D01,5.4,,6.0,7.0,,,,,,,2
2034106,7340120,D01,8.2,,8.0,6.75,,,,,,,1
40015858,7340101,A01,,,8.8,6.25,,,,8.0,,,1
46008070,7510301,D01,6.75,,6.0,6.8,,,,,,,3
49009883,7340201,A00,,,,7.5,,,,8.5,7.2,,1
42012060,7380107,A00,,,,6.75,,,,7.5,8.0,,5
48002536,7510301,D01,5.0,,5.8,6.25,,,,,,,3
42007337,7510203,D01,5.8,,5.8,4.25,,,,,,,3
61003214,7480201,A00,,,,7.5,,,,8.25,8.0,,0
2071978,7380107,D01,7.25,,7.4,7.6,,,,,,,5
2059597,7420201,B00,,,,7.0,,,,,7.5,7.0,4
56005821,7510202,D01,7.0,,4.0,6.6,,,,,,,3
32007512,7340101,A00,,,,7.75,,,,7.75,7.6,,1
48029954,7220201,D01,6.0,,8.8,8.2,,,,,,,6
43000189,7340301,A00,,,,8.2,,,,6.0,8.5,,1
53013766,7480201,D01,9.4,,6.0,8.0,,,,,,,0
46006468,7810201,A00,,,,8.0,,,,7.0,6.75,,2
2029140,7340301,D01,7.6,,7.2,7.75,,,,,,,1
2044331,7220204,D01,7.6,,8.2,8.0,,,,,,,6
53000597,7540106,A00,,,,7.2,,,,5.5,6.25,,4
49014421,7510303,D01,7.5,,7.0,8.2,,,,,,,3
35007108,7340301,A00,,,,7.8,,,,7.5,7.5,,1
2035077,7340129,D01,5.2,,7.8,6.75,,,,,,,4
48030523,7340115,A01,,,8.2,7.75,,,,7.8,,,1
42009795,7510303,D01,5.4,,7.8,8.0,,,,,,,3
60004017,7220201,D09,,,7.6,8.25,,,8.0,,,,6
39006512,7340101,A00,,,,6.0,,,,8.0,6.8,,1
2040549,7540101,D07,,,9.4,8.2,,,,,7.75,,4
2070785,7810202,D01,7.5,,9.2,7.0,,,,,,,2
44003495,7540101,B00,,,,8.0,,,,,8.0,7.4,4
63006391,7340122,A00,,,,7.0,,,,8.25,8.4,,1
52002512,7220204,D01,6.5,,9.4,7.2,,,,,,,6
2041937,7340301,A00,,,,7.0,,,,8.0,8.0,,1
49012595,7480201,A00,,,,7.8,,,,7.0,7.75,,0
2010964,7810202,D01,7.0,,8.4,7.8,,,,,,,2
37000950,7380107,D01,7.2,,5.8,7.25,,,,,,,5
2053024,7510401,A01,,,7.2,6.5,,,,7.6,,,3
35006013,7810103,D01,6.25,,7.8,7.8,,,,,,,2
2038751,7540105,A00,,,,7.6,,,,6.25,6.25,,4
51005089,7510203,D01,9.0,,8.2,7.0,,,,,,,3
49003028,7380107,A00,,,,7.6,,,,7.0,7.0,,5
60002010,7480201,A01,,,8.4,7.4,,,,7.25,,,0
39007852,7340301,A01,,,7.4,7.5,,,,8.0,,,1
39000628,7540106,B00,,,,8.0,,,,,7.25,7.0,4
2026150,7510303,A00,,,,6.25,,,,7.5,7.4,,3
47007263,7480201,A00,,,,7.0,,,,7.25,7.4,,0
49015631,7540101,A00,,,,7.8,,,,8.25,8.75,,4
46007200,7510301,A00,,,,6.0,,,,6.0,6.8,,3
63003672,7380107,D01,7.2,,7.2,8.0,,,,,,,5
38010031,7220204,D01,7.4,,7.8,8.75,,,,,,,6
2034243,7340301,D01,7.4,,7.2,6.5,,,,,,,1
2022606,7520115,D07,,,5.0,7.4,,,,,7.0,,3
2011008,7340301,A00,,,,7.75,,,,8.5,8.2,,1
34015413,7340129,A00,,,,6.75,,,,8.0,8.0,,4
40003740,7340201,A00,,,,7.8,,,,7.5,6.75,,1
34012538,7480202,A00,,,,6.0,,,,8.25,7.4,,0
2008842,7420201,B00,,,,7.4,,,,,6.0,7.25,4
2011172,7520115,A00,,,,4.0,,,,7.5,6.0,,3
35010862,7340101,A00,,,,8.2,,,,8.75,7.0,,1
2039192,7340101,A00,,,,6.25,,,,7.75,7.8,,1
35009600,7340115,A01,,,8.2,8.25,,,,7.6,,,1
35006156,7540204,D01,6.25,,5.6,5.6,,,,,,,3
60004405,7340129,D01,6.2,,7.8,8.25,,,,,,,4
2083269,7510202,D01,5.4,,7.8,7.0,,,,,,,3
50007785,7510301,A00,,,,6.75,,,,7.5,7.4,,3
2040680,7510301,D01,6.5,,4.6,7.0,,,,,,,3
43000943,7540204,D01,5.2,,7.0,7.5,,,,,,,3
2041512,7480202,D01,7.6,,7.6,7.25,,,,,,,0
51006533,7480202,D01,7.8,,8.2,6.5,,,,,,,0
2047508,7480201,D07,,,9.0,7.8,,,,,7.25,,0
2045531,7480201,D01,8.0,,8.0,6.75,,,,,,,0
2042850,7480202,A00,,,,6.75,,,,6.75,7.0,,0
43001218,7480202,A00,,,,7.8,,,,7.25,7.0,,0
39007981,7540101,A00,,,,7.0,,,,7.5,6.8,,4
52003990,7340101,A01,,,9.0,8.0,,,,7.0,,,1
2007770,7340129,A01,,,7.6,7.8,,,,7.25,,,4
2006108,7520115,A00,,,,5.0,,,,6.5,7.4,,3
2050444,7540106,D07,,,7.6,7.8,,,,,7.25,,4
48001189,7819009,A00,,,,7.5,,,,7.5,7.6,,2
38012341,7380107,A00,,,,8.6,,,,6.5,8.25,,5
39002315,7510303,D01,4.4,,6.2,7.0,,,,,,,3
2009514,7340129,A01,,,7.8,7.25,,,,7.8,,,4
48008220,7540101,A00,,,,8.6,,,,7.5,8.5,,4
2022473,7510203,A00,,,,7.2,,,,5.75,6.5,,3
33011672,7480201,D07,,,7.2,7.5,,,,,6.2,,0
46005089,7540204,D01,8.25,,4.0,6.8,,,,,,,3
2065375,7480202,D01,7.75,,7.0,6.8,,,,,,,0
2049143,7520115,D01,6.75,,5.6,6.0,,,,,,,3
2056272,7510301,A01,,,7.0,7.0,,,,6.0,,,3
36000690,7810202,A00,,,,8.0,,,,6.75,7.6,,2
2079224,7510301,D01,6.0,,3.8,7.0,,,,,,,3
51015472,7510401,A00,,,,8.75,,,,7.75,7.0,,3
2062448,7510401,A00,,,,7.75,,,,8.25,7.4,,3
44011000,7340120,A00,,,,8.0,,,,8.25,8.25,,1
